sector,school_name,suburb,postcode,phone,public_email,contact_form_url,website_url,source_directory_url,last_verified_date,lat,lon,website_checked,recovery_checked
government,Lyneham High School,Lyneham,2602,,lynehamhs@ed.act.edu.au,http://www.lynehamhs.act.edu.au/sitesearch,http://www.lynehamhs.act.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.252379,149.130653,true,false
government,Lyneham Primary School,Lyneham,2602,,info@lynehamps.act.edu.au,http://www.lynehamps.act.edu.au/sitesearch,http://www.lynehamps.act.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.25148,149.124974,true,false
government,Majura Primary School,Watson,2602,,admin@majuraps.act.edu.au,http://www.majuraps.act.edu.au/sitesearch,http://www.majuraps.act.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.238509,149.15501,true,false
government,Mawson Primary School,Mawson,2607,,info_mawsonps@ed.act.edu.au,http://www.mawsonps.act.edu.au/sitesearch,http://www.mawsonps.act.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.358505,149.097655,true,false
government,Melrose High School,Pearce,2607,,frontoffice@melrosehs.act.edu.au,http://www.melrosehs.act.edu.au/sitesearch,http://www.melrosehs.act.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.363475,149.089434,true,false
government,North Ainslie Primary School,Ainslie,2602,,admin@nthainslieps.act.edu.au,http://www.nthainslieps.act.edu.au/sitesearch,http://www.nthainslieps.act.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.255113,149.146358,true,false
government,Red Hill Primary School,Red Hill,2603,,info@redhillps.act.edu.au,http://www.redhillps.act.edu.au/sitesearch,http://www.redhillps.act.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.3397,149.1329,true,false
government,Telopea Park School,Barton,2600,,tps@telopea.act.edu.au,http://www.telopea.act.edu.au/sitesearch,http://www.telopea.act.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.3138,149.1344,true,false
government,Torrens Primary School,Torrens,2607,,admin@torrensps.act.edu.au,http://www.torrensps.act.edu.au/sitesearch,http://www.torrensps.act.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.37,149.0909,true,false
government,Turner School,Turner,2612,,tnrp@turners.act.edu.au,http://www.turners.act.edu.au/sitesearch,http://www.turners.act.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.265,149.1261,true,false
government,Yarralumla Primary School,Yarralumla,2600,,info@yarralumlaps.act.edu.au,http://www.yarralumlaps.act.edu.au/sitesearch,http://www.yarralumlaps.act.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.3069,149.1032,true,false
government,Black Mountain School,O'Connor,2602,,blackmtnschool@ed.act.edu.au,http://www.bms.act.edu.au/sitesearch,http://www.bms.act.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.265224,149.112366,true,false
government,Malkara School,Garran,2605,,malkara@ed.act.edu.au,http://www.malkara.act.edu.au/sitesearch,http://www.malkara.act.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.337447,149.09402,true,false
government,The Woden School,Deakin,2600,,tws@thewodens.act.edu.au,http://www.thewodens.act.edu.au/sitesearch,http://www.thewodens.act.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.3266,149.0924,true,false
government,Arawang Primary School,Waramanga,2611,,arawangps.info@ed.act.edu.au,http://www.arawangps.act.edu.au/sitesearch,http://www.arawangps.act.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.355017,149.059719,true,false
government,Bonython Primary School,Bonython,2905,,bonythonps@ed.act.edu.au,http://www.bonythonps.act.edu.au/sitesearch,http://www.bonythonps.act.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.431846,149.082604,true,false
government,Calwell High School,Calwell,2905,,info@calwellhs.act.edu.au,http://www.calwellhs.act.edu.au/sitesearch,http://www.calwellhs.act.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.4411,149.1176,true,false
government,Calwell Primary School,Calwell,2905,,info@calwellps.act.edu.au,http://www.calwellps.act.edu.au/sitesearch,http://www.calwellps.act.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.438412,149.109254,true,false
government,Chapman Primary School,Chapman,2611,,chapmanps.info@ed.act.edu.au,,http://www.chapmanps.act.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.3569,149.0431,true,true
government,Charles Conder Primary School,Conder,2906,,info@conderps.act.edu.au,http://www.conderps.act.edu.au/sitesearch,http://www.conderps.act.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.4649,149.0984,true,false
government,Duffy Primary School,Duffy,2611,,duffyps@ed.act.edu.au,http://www.duffyps.act.edu.au/sitesearch,http://www.duffyps.act.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.3342,149.0337,true,false
government,Fadden Primary School,Fadden,2904,,info@faddenps.act.edu.au,http://www.faddenps.act.edu.au/sitesearch,http://www.faddenps.act.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.4043,149.1182,true,false
government,Gilmore Primary School,Gilmore,2905,,info@gilmoreps.act.edu.au,http://www.gilmoreps.act.edu.au/sitesearch,http://www.gilmoreps.act.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.4195,149.1356,true,false
government,Gordon Primary School,Gordon,2906,,info@gordonps.act.edu.au,http://www.gordonps.act.edu.au/sitesearch,http://www.gordonps.act.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.455517,149.086978,true,false
government,Gowrie Primary School,Gowrie,2904,,gowp@gowrieps.act.edu.au,http://www.gowrieps.act.edu.au/sitesearch,http://www.gowrieps.act.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.413608,149.110565,true,false
government,Lake Tuggeranong College,Greenway,2900,,info@ltc.act.edu.au,http://www.ltc.act.edu.au/sitesearch,http://www.ltc.act.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.413803,149.068195,true,false
government,Lanyon High School,Conder,2906,,lanyonhsinfo@ed.act.edu.au,http://www.lanyonhs.act.edu.au/sitesearch,http://www.lanyonhs.act.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.460389,149.09507,true,false
government,Monash Primary School,Monash,2904,,info@monashps.act.edu.au,http://www.monashps.act.edu.au/sitesearch,http://www.monashps.act.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.414879,149.089411,true,false
government,Richardson Primary School,Richardson,2905,,info@richardsonps.act.edu.au,http://www.richardsonps.act.edu.au/sitesearch,http://www.richardsonps.act.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.4289,149.1139,true,false
government,Mount Stromlo High School,Waramanga,2611,,stromlo.enquiries@ed.act.edu.au,http://www.mountstromlohs.act.edu.au/sitesearch,http://www.mountstromlohs.act.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.35492667487493,149.054492185542,true,false
government,Taylor Primary School,Kambah,2902,,admin@taylorps.act.edu.au,http://www.taylorps.act.edu.au/sitesearch,http://www.taylorps.act.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.3783,149.0643,true,false
government,Theodore Primary School,Theodore,2905,,info@theops.act.edu.au,http://www.theops.act.edu.au/sitesearch,http://www.theops.act.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.4477,149.124,true,false
government,Wanniassa Hills Primary School,Wanniassa,2903,,info@whps.act.edu.au,http://www.whps.act.edu.au/sitesearch,http://www.whps.act.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.3931,149.0959,true,false
government,Wanniassa School,Wanniassa,2903,,info@wans.act.edu.au,http://www.wans.act.edu.au/sitesearch,http://www.wans.act.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.396874,149.085615,true,false
catholic,Good Shepherd Primary School,Amaroo,2914,,office.goodshepherd@cg.catholic.edu.au,http://www.goodshepherd.act.edu.au/site-search,http://www.goodshepherd.act.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.16517,149.124995,true,false
catholic,Holy Family Primary School,Gowrie,2904,,admin@kidsbizoshc.com.au,http://www.holyfamily.act.edu.au/site-search,http://www.holyfamily.act.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.410301,149.116552,true,false
catholic,Holy Spirit Primary School,Nicholls,2913,,,http://www.holyspirit.act.edu.au/site-search,http://www.holyspirit.act.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.180246,149.101809,true,true
catholic,Holy Trinity Primary School,Curtin,2605,,,http://www.holytrinity.act.edu.au/site-search,http://www.holytrinity.act.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.327679,149.081951,true,true
catholic,St Mary MacKillop College,Isabella Plains,2905,,,http://www.mackillop.act.edu.au/index.php/search-results,http://www.mackillop.act.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.4249,149.093,true,true
catholic,Merici College,Braddon,2612,,principal.merici@merici.act.edu.au,,http://www.merici.act.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.26684099,149.13679296,true,true
catholic,Rosary Primary School,Watson,2602,,rosarycouncil@gmail.com,http://www.rosary.act.edu.au/site-search,http://www.rosary.act.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.245015,149.155616,true,false
catholic,Sacred Heart Primary School,Pearce,2607,,office.shps@cg.catholic.edu.au,http://www.sacredhps.act.edu.au/site-search,http://www.sacredhps.act.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.3669,149.0844,true,false
catholic,St Anthony's Parish Primary School,Wanniassa,2903,,office.stanthonyswanniassa@cg.catholic.edu.au,http://www.stanthonys.act.edu.au/site-search,http://www.stanthonys.act.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.394,149.0801,true,false
catholic,St Bede's Primary School,Red Hill,2603,,office.stbedes@cg.catholic.edu.au,https://stbedes.act.edu.au,http://www.stbedes.act.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.3388,149.1288,true,false
catholic,St Benedict's Primary School,Narrabundah,2604,,office.stbenedicts@cg.catholic.edu.au,http://www.stbenedicts.act.edu.au/site-search,http://www.stbenedicts.act.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.3348,149.148,true,false
catholic,St Clare of Assisi Primary School,Conder,2906,,sca@cg.catholic.edu.au,http://www.sca.act.edu.au/site-search,http://www.sca.act.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.459106,149.096124,true,false
catholic,St Clare's College,Griffith,2603,,ehelpdesk@stcc.act.edu.au,https://stcc.act.edu.au,https://stcc.act.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.3239,149.1477,true,false
catholic,St Francis of Assisi Primary School,Calwell,2905,,tuggeranongsouth@cg.org.au,http://www.stfa.act.edu.au/site-search,http://www.stfa.act.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.4408,149.1196,true,false
catholic,St Francis Xavier College,Florey,2615,,studentoffice@sfx.act.edu.au,http://www.sfx.act.edu.au/enrol-sfx/contact-us,http://www.sfx.act.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.224,149.0406,true,false
catholic,St John the Apostle Primary School,Florey,2615,,,http://www.sjaps.act.edu.au/site-search,http://www.sjaps.act.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.226387,149.041793,true,true
catholic,St John Vianney's Primary School,Waramanga,2611,,office.sjv@cg.catholic.edu.au,http://www.sjv.act.edu.au/site-search,http://www.sjv.act.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.35183556,149.05501951,true,false
catholic,St Joseph's Primary School,O'Connor,2602,,amy.doszpot@cg.catholic.edu.au,http://www.sjo.act.edu.au/site-search,http://www.sjo.act.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.2596,149.1264,true,false
catholic,St Jude's Primary School,Holder,2611,,elc.stjudes@cg.catholic.edu.au,http://www.stjudesps.act.edu.au/site-search,http://www.stjudesps.act.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.3339331,149.05045994,true,false
catholic,St Matthew's Primary School,Page,2614,,office.stmatts@cg.catholic.edu.au,http://www.stmattsps.act.edu.au/site-search,http://www.stmattsps.act.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.2408,149.0416,true,false
catholic,St Michael's Primary School,Kaleen,2617,,office.stmichaelsps@cg.catholic.edu.au,http://www.stmichaelsps.act.edu.au/site-search,http://www.stmichaelsps.act.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.2235,149.1097,true,false
catholic,St Monica's Primary School,Evatt,2617,,,http://www.stmonicas.act.edu.au/site-search,http://www.stmonicas.act.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.21349493,149.06138563,true,true
catholic,St Thomas Aquinas Primary School,Charnwood,2615,,elc.staquinas@cg.catholic.edu.au,http://www.staquinas.act.edu.au/site-search,http://www.staquinas.act.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.2051,149.0296,true,false
catholic,St Thomas More's Primary School,Campbell,2612,,office.stmore@cg.catholic.edu.au,http://www.stmore.act.edu.au/site-search,http://www.stmore.act.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.28712,149.155404,true,false
